geolocation_lat_cus,geolocation_lng_cus,jour_depart,jour_arriver
-3.7354711025990266,-38.50102268221039,4,4
-11.905019372781869,-49.16622321648179,2,3
-17.847697697027982,-42.08084858673457,1,4
-23.743821187219968,-46.71021501910079,1,0
-20.812008379283647,-49.33790736553009,2,0
-20.812008379283647,-49.33790736553009,2,0
-22.830563953896412,-43.04519602926142,0,0
-22.830563953896412,-43.04519602926142,0,0
-22.56427240395348,-44.16186623183615,3,6
-22.56427240395348,-44.16186623183615,2,1
-23.58226466103989,-46.582237831728904,4,6
-23.58226466103989,-46.582237831728904,4,6
-13.027915958035507,-39.601691042196734,4,2
-22.52439827456723,-44.18418378950799,3,2
-23.574693337342506,-46.51620620694581,3,6
-23.63858512659511,-46.66754818593009,4,1
-23.63858512659511,-46.66754818593009,4,1
-23.63858512659511,-46.66754818593009,4,1
-23.63858512659511,-46.66754818593009,4,1
-23.668365154906958,-46.591484465429794,2,1
-15.985292241606789,-48.0299074688339,2,2
-15.985292241606789,-48.0299074688339,2,2
-3.774969015653669,-49.564171450996284,4,1
-23.520213894289626,-46.1773226916366,3,0
-23.504278758029905,-46.6064276723511,1,0
-23.504278758029905,-46.6064276723511,1,0
-30.043567869555396,-51.19507108394753,2,1
-5.8235971150512675,-35.2084315848945,0,0
-23.210967628968913,-46.84481900005691,3,1
-19.92655990431503,-43.92578549439883,0,1
-19.92655990431503,-43.92578549439883,4,1
-23.49287747096436,-46.74349865349463,3,3
-23.58251935861188,-46.50719416982447,4,4
-23.58251935861188,-46.50719416982447,4,4
-23.54846810984891,-46.55831554588585,4,2
-30.084818966483517,-51.0401220477991,4,2
-22.391519377055197,-43.10829358749546,3,0
-7.248690226778615,-35.91161978828011,3,0
-22.649594093894702,-44.57781789098195,2,2
-21.46045965950171,-42.963669435566004,0,2
-22.515824878742343,-43.171367156938,1,0
-21.789242232415443,-43.346774502088614,4,4
-23.29555501494988,-46.729518355118856,4,2
-23.29555501494988,-46.729518355118856,4,2
-23.29555501494988,-46.729518355118856,4,2
-23.29555501494988,-46.729518355118856,4,2
-2.701048477960628,-44.83355009905118,3,3
-21.10980791604441,-44.174779059637096,2,3
-21.10980791604441,-44.174779059637096,2,3
-21.10980791604441,-44.174779059637096,2,3
-21.10980791604441,-44.174779059637096,2,3
-13.741770516069947,-46.88151285654093,1,0
-23.524556367273398,-46.836274815124156,0,1
-23.58661823959873,-47.13529939925472,4,1
-23.6632125634508,-46.41528666488519,2,3
-22.975100456164608,-47.142925230302346,1,1
-22.943384670900674,-43.33437919544068,0,5
-23.529819075625554,-46.46178303972399,0,3
-23.529819075625554,-46.46178303972399,0,3
-23.529819075625554,-46.46178303972399,0,0
-23.529819075625554,-46.46178303972399,0,0
-23.176397106134782,-46.97415662176981,2,0
-25.43598802600232,-49.24269232635182,4,1
-25.43598802600232,-49.24269232635182,1,4
-30.02217757233057,-51.1690693621173,4,4
-15.878862656849213,-52.273573659716426,3,3
-19.499290040031873,-42.547175325981776,2,3
-26.99270428677257,-48.6321515048972,0,0
-21.097884822557145,-42.1838518540644,0,1
-23.157994972014645,-46.91819985268586,3,5
-22.947798006321072,-44.014778218872536,4,4
-22.90324481661883,-43.10702359822047,0,1
-22.943106415045435,-45.465236616495005,0,2
-21.117760548690047,-42.94287086370393,4,1
-22.956544970080284,-46.541960085386656,3,1
-30.513795368962732,-53.48920920234293,4,1
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.51137589423537,-46.50276219285474,1,0
-23.704427404926463,-46.57017710285879,4,0
-16.361253921121993,-49.4971427858531,0,1
-22.940382993925976,-47.09526288732753,0,5
-22.940382993925976,-47.09526288732753,0,5
-22.940382993925976,-47.09526288732753,0,5
-25.496893465578342,-49.249726241262465,0,3
-25.466933727604214,-49.22156689032487,0,3
-23.495786476161264,-46.84748345253879,1,3
-21.749563309373716,-41.340301968787934,4,1
-20.182732189905018,-48.02780172057327,3,2
-23.609836678101782,-46.531199708357384,0,5
-15.250875904857965,-40.244240103769606,0,2
-23.818390396830004,-46.08062370343074,3,2
-22.906575946931888,-43.28819167590577,2,0
-19.468786725450663,-42.563894781305024,2,4
-19.468786725450663,-42.563894781305024,2,1
-23.47769375281236,-46.6482233474014,3,0
-22.899524395109857,-43.230524380416774,0,2
-23.08633915648409,-47.216886836434966,0,4
-22.757407793084703,-43.286870725736726,2,0
-23.532326090747762,-46.850224505865114,2,4
-23.583640893407363,-46.415647076605815,1,0
-25.44178653148089,-49.31107601536507,0,4
-21.27443256482516,-47.305476221914155,1,1
-23.641777761290463,-46.75224488543853,2,1
-22.570721481502538,-47.40309520372463,0,2
-22.015004364801623,-47.89018108556096,1,0
-23.488488792858014,-46.64548956958339,0,3
-20.536613759556865,-47.43358387554184,1,3
-22.93625549186663,-43.66139906574753,0,3
-22.916840745702157,-43.56234010712123,2,0
-23.4677903228952,-46.6482062608154,3,3
-23.4677903228952,-46.6482062608154,3,3
-22.88287678261581,-43.36417448357045,3,0
-19.636520104484404,-43.89965142692268,2,2
-23.53813714873339,-46.67678839138362,1,1
-23.44174075913739,-51.927491581916506,1,4
-22.596373040143572,-46.50720671996104,1,0
-22.596373040143572,-46.50720671996104,1,0
-15.834368774038428,-47.9827490176833,3,2
-22.897521961702388,-43.591752252623216,1,3
-22.897521961702388,-43.591752252623216,1,3
-22.870283313846897,-47.21241406363171,4,5
-18.813867941106714,-42.70136228778343,3,3
-17.84408125595435,-40.349155773471885,3,1
-22.967625971408502,-43.20321288239253,0,2
-22.605618431997772,-46.920447238133534,1,4
-32.04854159442457,-52.11291165935731,3,3
-28.03873767881292,-48.6314633279986,4,0
-28.03873767881292,-48.6314633279986,4,0
-22.507678728605782,-41.92492452461747,0,3
-23.746673636328307,-46.79414913102024,2,1
-23.070864024879302,-44.955594065799325,1,2
-21.01814216141604,-46.518655621662255,0,0
-22.786532737910928,-50.21831951855033,1,4
-19.768627939639334,-44.08665271841156,0,1
-23.492808011471663,-46.740701708848064,2,0
-23.492808011471663,-46.740701708848064,2,0
-22.26990375851767,-42.51971931487772,0,2
-22.033506163362226,-47.90892483428426,3,1
-22.75510632441269,-43.42858334530357,2,2
-23.34614685372781,-46.75190153723834,4,0
-23.61721451152803,-46.508594046531066,1,0
-23.511213244711534,-46.45884467931005,1,4
-27.60765861187083,-48.58099990332242,1,2
-27.60765861187083,-48.58099990332242,1,2
-23.52685922041741,-46.47107205776288,3,3
-22.85798998347003,-47.053050880477365,2,5
-23.684033795365615,-46.438790462630976,2,5
-22.584151267556344,-44.97634865146402,0,0
-11.548025813188564,-41.15916631362807,1,4
-22.936910913712644,-43.36097335035078,0,5
-23.010131257960506,-43.33867951997429,1,1
-8.040985980661505,-34.93279549546298,0,2
-21.190127996903524,-47.787901312705,4,1
-27.589867465963348,-48.55115296520962,0,1
-20.138476164068283,-40.24779440322811,0,2
-21.21066960775601,-43.77895878236746,0,0
-21.21066960775601,-43.77895878236746,0,0
-19.92595313663051,-43.92700122120832,0,0
-15.925016419272493,-48.80934800591796,0,1
-23.52908247510847,-46.82595598954185,3,1
-21.019414087883348,-48.77458331433484,4,3
-16.659796248798507,-49.33063693663392,2,5
-22.02757000089771,-47.90072188022294,0,4
-29.930770367650247,-51.02479078831666,3,1
-22.17397353701584,-42.936789046994654,2,1
-23.54518937928602,-46.6576108569885,4,3
-23.53171637882901,-47.14867075932757,4,2
-21.74003548276835,-43.38859680452926,1,3
-23.565157667154757,-46.53785929885276,2,4
-21.208159120071983,-47.60162092584304,1,4
-23.986478542437638,-46.39165628538248,2,0
-23.986478542437638,-46.39165628538248,2,0
-23.986478542437638,-46.39165628538248,2,0
-22.972177127739354,-47.16411864221616,2,3
-25.51720041685248,-49.26443347894971,1,0
-22.73738877505414,-47.30046810994612,4,4
-1.3279742124295737,-48.455538907302035,2,1
-5.834605203282276,-35.218890253008816,3,1
-23.553120259766178,-46.74980881993473,0,1
-9.656989321235251,-35.706668009204016,2,4
-22.9600102155058,-44.28652433060666,0,3
-20.52928099751611,-54.60913660720893,0,0
-23.54853848456369,-46.36050899024497,4,2
-23.412184224711485,-46.8451352630192,0,5
-25.37598783146171,-52.123015917383825,2,1
-23.553717206079803,-46.629499097304134,4,0
-23.487775825909658,-46.39398452629554,1,0
-23.712240022751914,-46.6542923300142,1,3
-12.419056280766663,-41.77211221180392,2,0
-9.82748731773833,-36.7417918595071,2,4
-26.902549141356545,-48.825091024455396,2,2
-15.849456971611552,-48.11986081546593,2,1
-22.722327465958468,-45.12032191000221,3,3
-22.527441563760576,-44.09263832691697,1,4
-22.527441563760576,-44.09263832691697,1,4
-23.47891004973789,-46.53824148499727,4,1
-23.5881343348548,-46.52972888497186,3,0
-23.54846810984891,-46.55831554588585,4,2
-11.695517911441867,-62.71750414468579,1,2
-20.932862360175395,-45.143014162972825,4,4
-19.869495054462465,-43.95094395435073,1,0
-22.391519377055197,-43.10829358749546,3,3
-21.789242232415443,-43.346774502088614,0,3
-21.07509580470384,-47.90096023484261,3,2
-26.344753546545306,-48.84897659987645,3,3
-30.016365408451826,-51.143493600475956,2,4
-23.34799720811544,-46.75846892525246,2,0
-14.822844251231134,-39.03190895015061,4,5
-22.773459679480897,-42.91565441771825,2,2
-23.642437567791227,-46.71406896516367,0,2
-23.642437567791227,-46.71406896516367,0,2
-23.642437567791227,-46.71406896516367,0,2
-23.642437567791227,-46.71406896516367,0,2
-23.67239952554784,-46.988723007736766,3,0
-27.421321255507692,-49.78295003476222,1,4
-14.16399588301195,-40.005566423648034,4,2
-19.973801098687225,-43.97264013372899,0,2
-23.433637357810888,-46.533772824799506,0,0
-19.96167766088841,-43.41034926077615,4,2
-19.96167766088841,-43.41034926077615,4,2
-30.03321276448013,-51.23143789959833,3,0
-19.924640007158555,-43.946121717904575,0,1
-19.924640007158555,-43.946121717904575,0,1
-22.407672873089926,-43.667689767440216,1,4
-19.937105985386676,-43.976310243065136,2,1
-23.663842697059174,-46.53296352289972,2,0
-22.878636914963177,-43.0860961460105,0,3
-22.878636914963177,-43.0860961460105,0,3
-23.246680687314196,-45.886909135683176,2,4
-27.43268584475369,-48.46585740459031,1,5
-27.43268584475369,-48.46585740459031,2,4
-17.224179023999792,-46.874264632410146,3,2
-27.442895407783322,-48.40148110687635,2,4
-27.442895407783322,-48.40148110687635,2,4
-19.630798716958807,-43.22225368010825,4,5
-19.630798716958807,-43.22225368010825,4,5
-22.969148201152674,-43.38306523796816,3,2
-22.954105582144194,-43.0680054361715,3,2
-22.954105582144194,-43.0680054361715,3,2
-23.000618991095767,-43.40471828456726,1,1
-21.40261065132153,-50.47539635637738,4,3
-22.926258825257296,-43.231846424609095,1,3
-22.926258825257296,-43.231846424609095,1,3
-20.754734638539272,-42.87751998529488,4,5
-20.754734638539272,-42.87751998529488,4,5
-30.029701975366212,-51.20251936491887,1,3
-30.029701975366212,-51.20251936491887,1,3
-30.029701975366212,-51.20251936491887,1,3
-30.029701975366212,-51.20251936491887,1,3
-23.557414360968927,-46.6749889940701,3,0
-23.557414360968927,-46.6749889940701,3,0
-23.557414360968927,-46.6749889940701,3,0
-19.460508470366,-44.23145971975352,3,3
-19.460508470366,-44.23145971975352,3,3
-19.460508470366,-44.23145971975352,3,3
-23.53688952817112,-47.4696868600856,0,2
-23.012986504226514,-43.46551954103293,3,2
-23.48476970021791,-46.734142732033966,2,5
-22.91148503866568,-43.19844247973103,2,4
-24.111895557479226,-46.66543742176822,4,4
-22.75248279903603,-47.65917249272995,4,3
-24.11367123966415,-49.463959439394884,3,4
-15.714994030460833,-47.88577810310309,2,0
-23.19820343035485,-49.38278049595407,0,0
-23.68579801493025,-46.57089267384954,4,3
-23.43631473968892,-47.47137629459926,0,0
-23.552946103472205,-46.85082344930689,1,4
-23.61979498925436,-46.75948583878681,0,4
-23.5966919223351,-46.60051741534706,0,3
-23.5966919223351,-46.60051741534706,0,3
-21.788043130900803,-43.364417424366906,0,4
-22.902823180776004,-43.050858129377225,1,0
-22.902823180776004,-43.050858129377225,1,0
-22.902823180776004,-43.050858129377225,1,0
-22.568195914257828,-44.95975159898781,1,0
-23.517486788787174,-46.42678744635806,1,4
-19.769651724636105,-44.134819058021634,2,4
-23.52892823325506,-46.17165148842832,2,4
-17.739423770726265,-48.619852631148106,1,5
-22.816628254842037,-43.41632496803764,3,4
-22.816628254842037,-43.41632496803764,3,4
-15.8465159126601,-47.83113215749081,0,5
-22.430217898121057,-46.57340512991159,2,1
-20.850773092296365,-41.10580546208377,2,1
-30.026823730414918,-51.221813880799125,0,3
-23.541183796388026,-46.596844045911226,3,0
-19.78192824681679,-44.260614123542815,2,2
-22.481763564480136,-47.45995834031602,4,3
-22.93739161662063,-43.02214638411356,1,3
-22.93739161662063,-43.02214638411356,1,3
-22.96709130800096,-43.70026563555398,2,1
-22.96545384915681,-43.178475668043774,1,4
-22.96545384915681,-43.178475668043774,1,4
-21.17989319210998,-47.78842912306861,2,3
-23.517720495682244,-46.58922662034002,0,4
-23.17397191923417,-46.85286416061965,1,0
-21.98080481713223,-44.93169566840271,0,2
-18.576966446050704,-39.73757518671528,1,2
-20.18526743109113,-49.35290379035786,2,2
-20.066757396501135,-44.306195752963035,3,3
-20.066757396501135,-44.306195752963035,3,3
-19.96663788084892,-44.20266622401853,2,2
-22.01327199468416,-47.415154364565055,1,1
-23.82868590925105,-46.72278516535994,2,5
-22.520478131030263,-44.10062560764024,1,3
-23.48701298666036,-46.65867539409774,1,1
-22.99073734829477,-43.630450921448386,3,2
-22.99073734829477,-43.630450921448386,3,2
-23.63602732330383,-46.71300250099041,4,1
-26.884074363503004,-48.70582801300171,2,1
-23.43873668133925,-46.42261867739057,1,4
-23.035543387492343,-47.00577338179383,0,3
-19.89196162600201,-43.94238063666804,4,0
-19.89196162600201,-43.94238063666804,4,0
-19.89196162600201,-43.94238063666804,4,0
-28.24976510296633,-52.42663023242174,4,4
-22.830563953896412,-43.04519602926142,0,0
-27.590626745507468,-48.62385433485309,2,0
-19.830359704622214,-43.936951426113374,2,2
-19.830359704622214,-43.936951426113374,2,2
-19.830359704622214,-43.936951426113374,2,2
-16.64057412255124,-49.27648326906267,1,5
-3.7629829843524183,-38.58118403018607,0,1
-3.7629829843524183,-38.58118403018607,0,1
-29.984525681136624,-51.130100420480176,3,5
-22.641865834980965,-43.072452083091754,3,2
-20.77686359976854,-49.36411121795177,4,4
-20.77686359976854,-49.36411121795177,4,4
-22.70402450099493,-46.752254116092914,4,3
-22.70402450099493,-46.752254116092914,4,3
-22.70402450099493,-46.752254116092914,4,3
-21.774551468290127,-43.34134389157835,1,4
-21.774551468290127,-43.34134389157835,1,4
-23.662449261189227,-46.55951709887572,3,0
-16.005448054214188,-39.95457984625885,4,5
-23.62711047279614,-46.4669488154222,2,3
-20.33013337723304,-40.39043058407728,0,2
-22.64563319490629,-43.28709135535513,3,4
-27.15728166876612,-48.57004704358007,3,1
-22.880927748818326,-42.03732021337319,3,4
-24.867406258956443,-54.33001889472078,0,3
-23.462378852460713,-46.67165334066689,1,2
-23.52673778216916,-46.51986041346077,2,0
-23.52673778216916,-46.51986041346077,2,0
-24.03661708098261,-46.50486334481668,2,0
-23.613474482103854,-46.773140950018394,1,0
-23.613474482103854,-46.773140950018394,1,0
-23.679787131595926,-46.61283983168333,2,0
-23.644749748681342,-46.820238280633404,0,0
-26.73745109144362,-49.079174533738396,3,0
-22.559072088152682,-43.044923138517305,0,1
-23.66902206445216,-46.333217573842354,4,2
-15.848490389347587,-49.1799321051231,3,2
-15.848490389347587,-49.1799321051231,3,2
-15.848490389347587,-49.1799321051231,3,2
-23.50678667606669,-53.72913819903986,2,4
-19.973801098687225,-43.97264013372899,3,2
-29.19085626647707,-51.23023949816572,1,2
-22.943384670900674,-43.33437919544068,1,5
-22.943384670900674,-43.33437919544068,1,5
-22.943384670900674,-43.33437919544068,1,5
-30.03321276448013,-51.23143789959833,3,0
-18.92408019816437,-48.24926718659152,1,3
-21.76175042972456,-41.32267235907806,4,2
-22.420453050750364,-45.45300681310872,3,2
-22.407672873089926,-43.667689767440216,3,4
-22.407672873089926,-43.667689767440216,3,4
-2.5709359995842282,-44.206467572744494,3,3
-26.512379468089694,-49.13306383841986,3,0
-25.43598802600232,-49.24269232635182,0,4
-19.89402962440765,-44.04224404676389,3,4
-23.965227243543826,-46.343581343498315,4,4
-23.055860852005786,-46.359235959126025,2,0
-23.055860852005786,-46.359235959126025,0,0
-23.055860852005786,-46.359235959126025,1,0
-23.055860852005786,-46.359235959126025,4,3
-29.45270457069212,-51.3022326898819,0,1
-29.45270457069212,-51.3022326898819,0,1
-29.186543626128163,-54.86751605569601,3,1
-23.45761890747313,-46.62810512762747,1,0
-23.62345144228855,-46.9370382499248,0,0
-20.528619284338827,-47.38740999652927,2,4
-20.528619284338827,-47.38740999652927,2,4
-20.528619284338827,-47.38740999652927,2,4
-20.528619284338827,-47.38740999652927,2,4
-20.528619284338827,-47.38740999652927,2,4
-22.83902730987094,-43.355877462265155,2,3
-23.46026607558329,-46.51550518209167,3,0
-30.00435294025177,-51.131147188619316,1,0
-30.00435294025177,-51.131147188619316,1,0
-19.807239918783953,-43.962213207135285,1,4
-22.935263476239662,-43.18726357297113,1,3
-22.935263476239662,-43.18726357297113,1,3
-18.706580825893784,-40.40638379228229,4,1
-22.80431496230765,-47.205963160895436,4,2
-30.513795368962732,-53.48920920234293,4,1
-22.383407730307606,-46.935987350870505,2,0
-23.518635254069068,-46.413806647070295,1,1
-22.571207861628324,-47.16576876873311,3,2
-19.935486917207534,-43.966849717804415,2,1
-23.422442304527202,-46.5011562834216,1,1
-22.72591927501641,-47.65163581113956,4,2
-23.003656668384018,-43.34075885321381,2,1
-23.003656668384018,-43.34075885321381,4,2
-23.003656668384018,-43.34075885321381,4,2
-23.003656668384018,-43.34075885321381,4,2
-23.003656668384018,-43.34075885321381,4,2
-26.09545225360856,-49.78817808887626,4,2
-22.913307945677737,-43.59042985137216,3,3
-22.913307945677737,-43.59042985137216,1,4
-23.75501850131045,-46.44185735306002,4,1
-8.136182613627572,-34.90643936774367,4,1
-22.947502549436845,-43.33814210193204,2,3
-22.96284379043934,-43.401165783067334,0,4
-22.76960017971,-47.150402273886925,2,1
-22.565964761592497,-47.383806032359345,4,3
-32.040290570267786,-52.11623226138778,4,2
-23.2874269483057,-47.67058614671448,4,3
-23.637283488227958,-46.63800500644554,1,4
-21.456753030411576,-47.0058742823046,2,2
-19.851102755350198,-43.88583828834381,2,1
-19.886506529945773,-43.923857236416026,2,3
-19.886506529945773,-43.923857236416026,2,3
-29.995565074510537,-51.10254019758514,1,6
-23.534966496904087,-47.440266039002715,0,3
-23.534966496904087,-47.440266039002715,0,3
-23.547386224423946,-47.121992036640215,4,3
-20.814771998995376,-49.50692752488182,1,4
-30.18570762445532,-51.17435605397354,2,3
-22.906575946931888,-43.28819167590577,3,3
-22.906575946931888,-43.28819167590577,3,3
-22.906575946931888,-43.28819167590577,3,3
-22.414599706790423,-49.13935965877436,0,0
-19.948076470462283,-43.94761823033124,1,2
-23.320803132261748,-46.733052932051315,2,1
-23.560206775507485,-47.08774177583636,1,1
-30.07133502892093,-51.17775102637316,1,5
-23.000618991095767,-43.40471828456726,0,4
-19.468786725450663,-42.563894781305024,0,2
-19.468786725450663,-42.563894781305024,0,1
-19.468786725450663,-42.563894781305024,3,4
-19.90491827268253,-43.936891702496084,0,0
-19.90491827268253,-43.936891702496084,0,0
-19.90491827268253,-43.936891702496084,0,0
-24.111502882057714,-49.33143272970378,1,0
-25.42963241666681,-49.26131687338104,3,0
-29.717245446008405,-52.43078315444669,0,3
-29.717245446008405,-52.43078315444669,0,3
-29.717245446008405,-52.43078315444669,1,1
-23.138276989175576,-46.468612532513475,3,1
-22.90787506147104,-47.08503484836697,4,3
-23.666106180880536,-46.77934000250038,3,3
-22.870856012007145,-43.543848748962915,1,3
-22.870856012007145,-43.543848748962915,4,4
-28.75313868834513,-49.47539266989946,4,1
-28.75313868834513,-49.47539266989946,4,1
-28.75313868834513,-49.47539266989946,4,1
-29.692576960657448,-53.812342318454164,4,4
-19.9318555870041,-43.932647431010245,3,2
-19.9318555870041,-43.932647431010245,3,2
-23.954600476312862,-46.33773115347321,1,0
-27.64689284678193,-48.68054504487323,2,2
-23.525700606115237,-46.691691746509825,2,0
-23.15035227717095,-45.90931279216068,4,2
-23.22450334584869,-45.88784285021326,1,3
-22.89512617328999,-43.357502145957014,2,1
-23.460433037399653,-46.68603517251803,1,0
-23.460433037399653,-46.68603517251803,1,0
-22.740325486164828,-46.89675369133934,0,1
-22.869656945184232,-42.32141493624608,1,0
-22.869656945184232,-42.32141493624608,1,1
-22.869656945184232,-42.32141493624608,1,1
-14.223207197286875,-42.783397700034726,4,1
-20.253061745478718,-43.8009689283785,4,1
-22.816656860200855,-47.0712740520714,0,3
-23.683137667931966,-46.66679869299973,1,5
-22.919342584449822,-43.21542322502568,0,0
-23.532326090747762,-46.850224505865114,1,3
-22.902290913852557,-43.29839517326876,1,1
-23.59779371811119,-46.643923053835934,0,5
-26.7781945518277,-51.01186246927613,2,2
-23.02047073733489,-43.46265642068308,4,3
-20.459926314581125,-54.61173109941504,4,3
-22.486125097013726,-42.193170943799956,0,4
-18.36881608995013,-40.825974153268966,2,1
-26.17842967715642,-50.391729228683516,4,3
-26.17842967715642,-50.391729228683516,2,3
-22.3347931925069,-49.07545610735668,1,4
-19.925109928188327,-44.25994209155612,4,4
-19.88490042924917,-43.664952945629864,4,3
-19.88490042924917,-43.664952945629864,0,0
-19.88490042924917,-43.664952945629864,2,0
-22.96693362123088,-43.187921650856076,1,6
-21.244708636505763,-44.999201639430474,2,4
-22.408952143712373,-47.56368041482116,1,3
-22.408952143712373,-47.56368041482116,1,3
-24.79557436269287,-53.29792404486486,0,0
-20.391011466737933,-43.507047162023504,4,4
-22.22931064913059,-50.89468127107785,0,3
-22.22931064913059,-50.89468127107785,2,1
-20.57822759538431,-48.55794076342175,4,3
-30.00701531093464,-51.17488774416756,2,0
-7.531474935325155,-46.04310515312329,1,4
-22.916897084840254,-43.40278883313535,4,5
-22.945035522626558,-43.67692431410214,4,4
-30.02068867251433,-51.20070597746485,3,3
-15.823198034175316,-47.98710768011003,1,3
-21.757320637712766,-48.82974353343712,4,4
-23.573720975073694,-46.62387176826929,2,0
-23.573720975073694,-46.62387176826929,2,0
-23.573720975073694,-46.62387176826929,2,0
-23.614691812954213,-46.43312243285143,1,1
-22.900296724955915,-47.00037620712697,2,3
-22.900296724955915,-47.00037620712697,2,3
-22.900296724955915,-47.00037620712697,1,0
-21.225722260767267,-43.78891728173813,4,1
-27.290948728745203,-50.57736113644122,0,1
-23.683272109835034,-46.525233029083424,3,4
-23.552778010115727,-46.653207700490654,0,3
-20.1991858938012,-40.257739672499326,1,2
-21.01108618935937,-46.81173307883256,3,2
-20.288301513728253,-45.54130069344622,0,0
-20.288301513728253,-45.54130069344622,0,3
-22.89044829208524,-43.42058389455041,4,0
-8.514986468149447,-35.377400936216844,1,3
-16.65675073890077,-49.507899581575835,3,1
-22.729029230512733,-47.6411480898057,0,4
-23.46535113147831,-46.33959705106874,2,3
-23.52723072598607,-46.71459945522312,0,4
-20.8944987962768,-51.373938917694275,1,2
-23.706316018037768,-46.556956230405895,2,4
-23.706316018037768,-46.556956230405895,2,4
-23.706316018037768,-46.556956230405895,2,4
-15.817341154889998,-47.973844913075645,0,0
-22.94221164408159,-43.17758693818263,2,0
-23.11639934914989,-47.237826541562605,2,0
-20.462535621768357,-45.43305899816512,1,3
-22.914390650925107,-43.24569874883489,4,2
-22.914390650925107,-43.24569874883489,1,3
-20.71682359973729,-47.879535006808936,1,4
-20.71682359973729,-47.879535006808936,1,4
-31.71975979633241,-52.35233925500244,4,0
-16.716107833139546,-49.272634042213475,3,4
-23.50321955287018,-46.396141276961096,1,5
-23.50321955287018,-46.396141276961096,1,5
-23.561189658844288,-46.47448584310014,0,2
-23.64222659422937,-46.607757271025676,2,0
-23.549136139521046,-46.439425979390286,4,1
-28.936707913282838,-51.5495509502377,4,4
-28.936707913282838,-51.5495509502377,4,4
-28.936707913282838,-51.5495509502377,4,4
-28.936707913282838,-51.5495509502377,4,4
-28.936707913282838,-51.5495509502377,4,4
-28.936707913282838,-51.5495509502377,4,4
-22.911501712767617,-43.37652610722418,1,2
-23.53962141883256,-46.75146233743681,3,4
-23.53962141883256,-46.75146233743681,3,4
-22.88287678261581,-43.36417448357045,4,3
-22.88287678261581,-43.36417448357045,4,3
-23.417809229155445,-46.462966431005285,3,3
-23.15508948167052,-46.985670211441644,4,3
-22.600004259281913,-47.40712858731961,2,4
-23.473003096218136,-46.539731902595705,1,4
-23.474556954684505,-46.53762331956307,2,1
-22.455516587510107,-43.47008296388349,0,4
-22.73671929055513,-45.58642608881507,1,0
-31.768341091047503,-52.3269681704241,1,4
-31.768341091047503,-52.3269681704241,1,4
-19.70782262752764,-43.97312654875093,1,1
-30.041161395936467,-51.21366068095055,2,1
-19.954899362495446,-44.70769798991145,4,4
-23.547053538149342,-46.92972088164854,4,3
-18.50726515886232,-54.74875310212911,0,3
-23.44174075913739,-51.927491581916506,3,2
-23.71931110088707,-46.66039715828929,2,1
-23.07716643508908,-52.4572323024351,4,2
-29.75617795251874,-51.09542161080101,2,1
-22.897521961702388,-43.591752252623216,4,0
-20.02737817547669,-48.93350958851247,4,2
-20.02737817547669,-48.93350958851247,0,1
-23.941873053352303,-47.07320010425571,3,0
-23.941873053352303,-47.07320010425571,3,0
-13.438920474296195,-49.14655847853911,0,2
-20.49625076548565,-47.41843378590996,1,4
-23.543999145187104,-46.40018673016034,1,2
-23.543999145187104,-46.40018673016034,4,2
-23.927265821556663,-46.378474944772215,1,1
-28.50597469340668,-50.93824129882796,1,4
-23.510921698357677,-46.859923485330704,0,1
-23.510921698357677,-46.859923485330704,1,5
-23.59673234360231,-46.911993699686825,1,4
-23.620578011882554,-46.52740978640328,3,1
-23.481636650269927,-46.58016703941922,2,0
-19.9264100998534,-43.945864431370076,1,0
-19.9264100998534,-43.945864431370076,4,3
-22.726492189390754,-47.36806924905628,3,1
-21.706930660270253,-43.42528623659744,3,1
-25.478717171898122,-49.24611591828796,0,3
-22.870283313846897,-47.21241406363171,3,5
-2.522526391263414,-44.259272615486076,0,1
-23.48584548105028,-46.75061163830566,2,3
-23.236673429298893,-51.667933872284316,4,3
-22.384663633890227,-41.78870195603256,3,2
-23.64222988760007,-46.79178002502203,1,3
-23.64222988760007,-46.79178002502203,1,3
-23.642770217266182,-46.5720801029446,1,4
-19.866057111208967,-44.00074510410349,4,3
-23.48104825677402,-46.893536705480535,3,3
-23.48104825677402,-46.893536705480535,3,3
-23.69988673830009,-46.76523516249646,2,4
-23.157306228305913,-47.05406044642656,1,0
-23.65225089983032,-46.53834444978406,1,4
-23.43807906097576,-47.46774085310073,1,3
-22.61483382699214,-43.705683375748606,3,4
-6.771735084011545,-43.02309333518364,0,4
-3.7255889150584247,-38.49344824821249,4,5
-20.32499012357191,-48.32013128878087,2,4
-20.024064772425355,-45.53718981360238,2,3
-21.788043130900803,-43.364417424366906,3,0
-13.825204329206679,-44.4538878364606,2,3
-22.23508280072691,-45.93392182723874,0,3
-22.464089276728888,-43.81394451870881,3,1
-22.74248129310773,-42.85721075258667,2,1
-23.53374257645932,-46.648280451054475,1,3
-23.53374257645932,-46.648280451054475,1,3
-22.368024597233404,-48.386261979222404,1,2
-23.93770164050835,-46.32599744254461,1,1
-23.464204707776585,-47.47145666010211,2,0
-23.54200078539242,-46.48484332598025,4,1
